0xee89ca74 scripts\guitar\guitar_budgets.qb
0xa976977f c:/gh4_2/data/models/car_instruments/guitar/gtr_body20_pickg03.skin.ps3
0xcf4b9218 c:/gh4_2/data/tex/models/characters/layers/cag/pickgrd_body20_ld_03.imv.ps3
0x07ab1d68 c:/gh4_2/data/tex/models/characters/layers/cag/pickgrd_body20_ld_06.imv.ps3
0xb9be5fa9 c:/gh4_2/data/models/car_instruments/guitar/gtr_x_peace_pickg01.tvx.ps3
0xd8511e3b c:/gh4_2/data/models/car_instruments/guitar/gtr_x_peace_pickg01.tex.ps3
0xcc255a90 c:/gh4_2/data/models/car_instruments/guitar/gtr_x_peace_pickg01.skiv.ps3
0xdf49c2c6 c:/gh4_2/data/models/car_instruments/guitar/gtr_x_peace_pickg01.skin.ps3
0x67e9cd98 c:/gh4_2/data/tex/models/characters/layers/cag/pickgrd_body_x_peace_ld_01.imv.ps3
0xd5c91188 c:/gh4_2/data/tex/models/characters/layers/cag/pickgrd_body_x_peace_ld_06.imv.ps3
0xb3eb0f6f c:/gh4_2/data/models/car_instruments/guitar/gtr_x_yinyang_pickg01.tvx.ps3
0xd2044efd c:/gh4_2/data/models/car_instruments/guitar/gtr_x_yinyang_pickg01.tex.ps3
0xbe286845 c:/gh4_2/data/models/car_instruments/guitar/gtr_x_yinyang_pickg01.skiv.ps3
0xad44f013 c:/gh4_2/data/models/car_instruments/guitar/gtr_x_yinyang_pickg01.skin.ps3
0x5ddb46f0 c:/gh4_2/data/tex/models/characters/layers/cag/pickgrd_body_x_yinyang_ld_01.imv.ps3
0xeffb9ae0 c:/gh4_2/data/tex/models/characters/layers/cag/pickgrd_body_x_yinyang_ld_06.imv.ps3
0x826892c2 c:/gh4_2/data/models/car_instruments/guitar/gtr_x_clear_pickg01.tvx.ps3
0xe387d350 c:/gh4_2/data/models/car_instruments/guitar/gtr_x_clear_pickg01.tex.ps3
0x167e348d c:/gh4_2/data/models/car_instruments/guitar/gtr_x_clear_pickg01.skiv.ps3
0x0512acdb c:/gh4_2/data/models/car_instruments/guitar/gtr_x_clear_pickg01.skin.ps3
0xefa052d7 c:/gh4_2/data/tex/models/characters/layers/cag/pickgrd_body31_ld_01.imv.ps3
0x2740dda7 c:/gh4_2/data/tex/models/characters/layers/cag/pickgrd_body31_ld_04.imv.ps3
0x972b7940 c:/gh4_2/data/models/car_instruments/guitar/gtr_x_clear2_pickg02.tvx.ps3
0xf6c438d2 c:/gh4_2/data/models/car_instruments/guitar/gtr_x_clear2_pickg02.tex.ps3
0x15dd956a c:/gh4_2/data/models/car_instruments/guitar/gtr_x_clear2_pickg02.skiv.ps3
0x06b10d3c c:/gh4_2/data/models/car_instruments/guitar/gtr_x_clear2_pickg02.skin.ps3
0x764234d6 c:/gh4_2/data/tex/models/characters/layers/cag/pickgrd_body32_ld_01.imv.ps3
0xbea2bba6 c:/gh4_2/data/tex/models/characters/layers/cag/pickgrd_body32_ld_04.imv.ps3
0x6f6a5e3d c:/gh4_2/data/models/car_instruments/guitar/gtr_x_anarc_pickg02.tvx.ps3
0x0e851faf c:/gh4_2/data/models/car_instruments/guitar/gtr_x_anarc_pickg02.tex.ps3
0x3b91d9cc c:/gh4_2/data/models/car_instruments/guitar/gtr_x_anarc_pickg02.skiv.ps3
0x28fd419a c:/gh4_2/data/models/car_instruments/guitar/gtr_x_anarc_pickg02.skin.ps3
0xede0a3d2 c:/gh4_2/data/tex/models/characters/layers/cag/pickgrd_body_x_anarc_ld_02.imv.ps3
0x28ca24ed c:/gh4_2/data/models/car_instruments/guitar/gtr_x_anarc_pickg01.tvx.ps3
0x4925657f c:/gh4_2/data/models/car_instruments/guitar/gtr_x_anarc_pickg01.tex.ps3
0xbd05ab62 c:/gh4_2/data/models/car_instruments/guitar/gtr_x_anarc_pickg01.skiv.ps3
0xae693334 c:/gh4_2/data/models/car_instruments/guitar/gtr_x_anarc_pickg01.skin.ps3
0xaa40d902 c:/gh4_2/data/tex/models/characters/layers/cag/pickgrd_body_x_anarc_ld_01.imv.ps3
0x5636c4e0 c:/gh4_2/data/models/car_instruments/guitar/gtr_x_spider_pickg01.tvx.ps3
0x37d98572 c:/gh4_2/data/models/car_instruments/guitar/gtr_x_spider_pickg01.tex.ps3
0xc3ca2b3f c:/gh4_2/data/models/car_instruments/guitar/gtr_x_spider_pickg01.skiv.ps3
0xd0a6b369 c:/gh4_2/data/models/car_instruments/guitar/gtr_x_spider_pickg01.skin.ps3
0x068f510a c:/gh4_2/data/tex/models/characters/layers/cag/pickgrd_body_x_spider_ld_01.imv.ps3
0xdb538bc2 c:/gh4_2/data/models/car_instruments/guitar/gtr_x_xross_pickg01.tvx.ps3
0xbabcca50 c:/gh4_2/data/models/car_instruments/guitar/gtr_x_xross_pickg01.tex.ps3
0x16270f94 c:/gh4_2/data/models/car_instruments/guitar/gtr_x_xross_pickg01.skiv.ps3
0x054b97c2 c:/gh4_2/data/models/car_instruments/guitar/gtr_x_xross_pickg01.skin.ps3
0x1ba27877 c:/gh4_2/data/tex/models/characters/layers/cag/pickgrd_body_x_xross_ld_01.imv.ps3
0xdad32b0f c:/gh4_2/data/models/car_instruments/guitar/gtr_x_heart_pickg01.tvx.ps3
0xbb3c6a9d c:/gh4_2/data/models/car_instruments/guitar/gtr_x_heart_pickg01.tex.ps3
0xf3f33139 c:/gh4_2/data/models/car_instruments/guitar/gtr_x_heart_pickg01.skiv.ps3
0xe09fa96f c:/gh4_2/data/models/car_instruments/guitar/gtr_x_heart_pickg01.skin.ps3
0x14c724c8 c:/gh4_2/data/tex/models/characters/layers/cag/pickgrd_body_x_heart_ld_01.imv.ps3
0x9d7351df c:/gh4_2/data/models/car_instruments/guitar/gtr_x_heart_pickg02.tvx.ps3
0xfc9c104d c:/gh4_2/data/models/car_instruments/guitar/gtr_x_heart_pickg02.tex.ps3
0x75674397 c:/gh4_2/data/models/car_instruments/guitar/gtr_x_heart_pickg02.skiv.ps3
0x660bdbc1 c:/gh4_2/data/models/car_instruments/guitar/gtr_x_heart_pickg02.skin.ps3
0x53675e18 c:/gh4_2/data/tex/models/characters/layers/cag/pickgrd_body_x_heart_ld_02.imv.ps3
0xca1548e0 c:/gh4_2/data/models/car_instruments/guitar/gtr_x_money_pickg01.tvx.ps3
0xabfa0972 c:/gh4_2/data/models/car_instruments/guitar/gtr_x_money_pickg01.tex.ps3
0xc35608b3 c:/gh4_2/data/models/car_instruments/guitar/gtr_x_money_pickg01.skiv.ps3
0xd03a90e5 c:/gh4_2/data/models/car_instruments/guitar/gtr_x_money_pickg01.skin.ps3
0x6113dc99 c:/gh4_2/data/tex/models/characters/layers/cag/pickgrd_body_x_money_ld_01.imv.ps3
0xb360de26 c:/gh4_2/data/models/car_instruments/guitar/gtr_x_fire_pickg01.tvx.ps3
0xd28f9fb4 c:/gh4_2/data/models/car_instruments/guitar/gtr_x_fire_pickg01.tex.ps3
0xb1281aa0 c:/gh4_2/data/models/car_instruments/guitar/gtr_x_fire_pickg01.skiv.ps3
0xa24482f6 c:/gh4_2/data/models/car_instruments/guitar/gtr_x_fire_pickg01.skin.ps3
0xe5f62f23 c:/gh4_2/data/tex/models/characters/layers/cag/pickgrd_body_x_fire_ld_01.imv.ps3
0xf4c0a4f6 c:/gh4_2/data/models/car_instruments/guitar/gtr_x_fire_pickg02.tvx.ps3
0x952fe564 c:/gh4_2/data/models/car_instruments/guitar/gtr_x_fire_pickg02.tex.ps3
0x37bc680e c:/gh4_2/data/models/car_instruments/guitar/gtr_x_fire_pickg02.skiv.ps3
0x24d0f058 c:/gh4_2/data/models/car_instruments/guitar/gtr_x_fire_pickg02.skin.ps3
0xa25655f3 c:/gh4_2/data/tex/models/characters/layers/cag/pickgrd_body_x_fire_ld_02.imv.ps3
0xbac74b24 c:/gh4_2/data/models/car_instruments/guitar/gtr_x_bird_pickg01.tvx.ps3
0xdb280ab6 c:/gh4_2/data/models/car_instruments/guitar/gtr_x_bird_pickg01.tex.ps3
0x5f2fdc19 c:/gh4_2/data/models/car_instruments/guitar/gtr_x_bird_pickg01.skiv.ps3
0x4c43444f c:/gh4_2/data/models/car_instruments/guitar/gtr_x_bird_pickg01.skin.ps3
0x3dd47ff8 c:/gh4_2/data/tex/models/characters/layers/cag/pickgrd_body_x_bird_ld_01.imv.ps3
0x1bfa1fdd c:/gh4_2/data/models/car_instruments/guitar/gtr_x_trident_pickg01.tvx.ps3
0x7a155e4f c:/gh4_2/data/models/car_instruments/guitar/gtr_x_trident_pickg01.tex.ps3
0x9befabf5 c:/gh4_2/data/models/car_instruments/guitar/gtr_x_trident_pickg01.skiv.ps3
0x888333a3 c:/gh4_2/data/models/car_instruments/guitar/gtr_x_trident_pickg01.skin.ps3
0x4e7d7bb0 c:/gh4_2/data/tex/models/characters/layers/cag/pickgrd_body_x_trident_ld_01.imv.ps3
0xd5b9b6b4 c:/gh4_2/data/models/car_instruments/guitar/gtr_x_skull_pickg01.tvx.ps3
0xb456f726 c:/gh4_2/data/models/car_instruments/guitar/gtr_x_skull_pickg01.tex.ps3
0xaf4f31a0 c:/gh4_2/data/models/car_instruments/guitar/gtr_x_skull_pickg01.skiv.ps3
0xbc23a9f6 c:/gh4_2/data/models/car_instruments/guitar/gtr_x_skull_pickg01.skin.ps3
0x1d078f36 c:/gh4_2/data/tex/models/characters/layers/cag/all_clear.imv.ps3
0x34f61abc c:/gh4_2/data/tex/models/characters/layers/cag/pickgrd_body_x_skull_ld_01a.imv.ps3
0x9f2f88a1 c:/gh4_2/data/models/car_instruments/guitar/prs/gtr_prs_c24_bridge.tvx.ps3
0xfec0c933 c:/gh4_2/data/models/car_instruments/guitar/prs/gtr_prs_c24_bridge.tex.ps3
0xc2d84375 c:/gh4_2/data/models/car_instruments/guitar/prs/gtr_prs_c24_bridge.skiv.ps3
0xd1b4db23 c:/gh4_2/data/models/car_instruments/guitar/prs/gtr_prs_c24_bridge.skin.ps3
0x5b5e9f6d c:/gh4_2/data/models/car_instruments/guitar/prs/gtr_prs_250_bridge.tvx.ps3
0x3ab1deff c:/gh4_2/data/models/car_instruments/guitar/prs/gtr_prs_250_bridge.tex.ps3
0x50cebcf9 c:/gh4_2/data/models/car_instruments/guitar/prs/gtr_prs_250_bridge.skiv.ps3
0x43a224af c:/gh4_2/data/models/car_instruments/guitar/prs/gtr_prs_250_bridge.skin.ps3
0xcc2dbf05 c:/gh4_2/data/models/car_instruments/guitar/schecter/gtr_sch_sc_bridge.tvx.ps3
0xadc2fe97 c:/gh4_2/data/models/car_instruments/guitar/schecter/gtr_sch_sc_bridge.tex.ps3
0x133026b3 c:/gh4_2/data/models/car_instruments/guitar/schecter/gtr_sch_sc_bridge.skiv.ps3
0x005cbee5 c:/gh4_2/data/models/car_instruments/guitar/schecter/gtr_sch_sc_bridge.skin.ps3
0x50b33ad4 c:/gh4_2/data/models/car_instruments/guitar/schecter/gtr_sch_u3_bridge.tvx.ps3
0x315c7b46 c:/gh4_2/data/models/car_instruments/guitar/schecter/gtr_sch_u3_bridge.tex.ps3
0xe2785a74 c:/gh4_2/data/models/car_instruments/guitar/schecter/gtr_sch_u3_bridge.skiv.ps3
0xf114c222 c:/gh4_2/data/models/car_instruments/guitar/schecter/gtr_sch_u3_bridge.skin.ps3
0x0941f27b c:/gh4_2/data/models/car_instruments/guitar/schecter/gtr_sch_ds_bridge.tvx.ps3
0x68aeb3e9 c:/gh4_2/data/models/car_instruments/guitar/schecter/gtr_sch_ds_bridge.tex.ps3
0xa44816c5 c:/gh4_2/data/models/car_instruments/guitar/schecter/gtr_sch_ds_bridge.skiv.ps3
0xb7248e93 c:/gh4_2/data/models/car_instruments/guitar/schecter/gtr_sch_ds_bridge.skin.ps3
0xea1574e6 c:/gh4_2/data/models/car_instruments/guitar/gtr_hardware01a.tvx.ps3
0x8bfa3574 c:/gh4_2/data/models/car_instruments/guitar/gtr_hardware01a.tex.ps3
0x2a15adba c:/gh4_2/data/models/car_instruments/guitar/gtr_hardware01a.skiv.ps3
0x397935ec c:/gh4_2/data/models/car_instruments/guitar/gtr_hardware01a.skin.ps3
0xadb50e36 c:/gh4_2/data/models/car_instruments/guitar/gtr_hardware01b.tvx.ps3
0xcc5a4fa4 c:/gh4_2/data/models/car_instruments/guitar/gtr_hardware01b.tex.ps3
0xac81df14 c:/gh4_2/data/models/car_instruments/guitar/gtr_hardware01b.skiv.ps3
0xbfed4742 c:/gh4_2/data/models/car_instruments/guitar/gtr_hardware01b.skin.ps3
0x4261d5b4 c:/gh4_2/data/models/car_instruments/guitar/gtr_hardware05.tvx.ps3
0x238e9426 c:/gh4_2/data/models/car_instruments/guitar/gtr_hardware05.tex.ps3
0xafd8e9c3 c:/gh4_2/data/models/car_instruments/guitar/gtr_hardware05.skiv.ps3
0xbcb47195 c:/gh4_2/data/models/car_instruments/guitar/gtr_hardware05.skin.ps3
0x05c1af64 c:/gh4_2/data/models/car_instruments/guitar/gtr_hardware06.tvx.ps3
0x642eeef6 c:/gh4_2/data/models/car_instruments/guitar/gtr_hardware06.tex.ps3
0x294c9b6d c:/gh4_2/data/models/car_instruments/guitar/gtr_hardware06.skiv.ps3
0x3a20033b c:/gh4_2/data/models/car_instruments/guitar/gtr_hardware06.skin.ps3
0x38a186d4 c:/gh4_2/data/models/car_instruments/guitar/gtr_hardware07.tvx.ps3
0x594ec746 c:/gh4_2/data/models/car_instruments/guitar/gtr_hardware07.tex.ps3
0xe21048c8 c:/gh4_2/data/models/car_instruments/guitar/gtr_hardware07.skiv.ps3
0xf17cd09e c:/gh4_2/data/models/car_instruments/guitar/gtr_hardware07.skin.ps3
0xa7ddd5ed c:/gh4_2/data/models/car_instruments/guitar/gtr_hardware03a.tvx.ps3
0xc632947f c:/gh4_2/data/models/car_instruments/guitar/gtr_hardware03a.tex.ps3
0xbd8abc93 c:/gh4_2/data/models/car_instruments/guitar/gtr_hardware03a.skiv.ps3
0xaee624c5 c:/gh4_2/data/models/car_instruments/guitar/gtr_hardware03a.skin.ps3
0xbad8e555 c:/gh4_2/data/models/car_instruments/guitar/gtr_hardware04a.tvx.ps3
0xdb37a4c7 c:/gh4_2/data/models/car_instruments/guitar/gtr_hardware04a.tex.ps3
0x782d821d c:/gh4_2/data/models/car_instruments/guitar/gtr_hardware04a.skiv.ps3
0x6b411a4b c:/gh4_2/data/models/car_instruments/guitar/gtr_hardware04a.skin.ps3
0x7a51187b c:/gh4_2/data/models/car_instruments/guitar/gtr8_hardware08a.tvx.ps3
0x1bbe59e9 c:/gh4_2/data/models/car_instruments/guitar/gtr8_hardware08a.tex.ps3
0xa43b062f c:/gh4_2/data/models/car_instruments/guitar/gtr8_hardware08a.skiv.ps3
0xb7579e79 c:/gh4_2/data/models/car_instruments/guitar/gtr8_hardware08a.skin.ps3
0x02764023 c:/gh4_2/data/models/car_instruments/guitar/gtr12_hardware_01.tvx.ps3
0x639901b1 c:/gh4_2/data/models/car_instruments/guitar/gtr12_hardware_01.tex.ps3
0xc1f3f8b1 c:/gh4_2/data/models/car_instruments/guitar/gtr12_hardware_01.skiv.ps3
0xd29f60e7 c:/gh4_2/data/models/car_instruments/guitar/gtr12_hardware_01.skin.ps3
0xac1cf73f c:/gh4_2/data/models/car_instruments/guitar/gtr_x3_anarc_hardware03.tvx.ps3
0xcdf3b6ad c:/gh4_2/data/models/car_instruments/guitar/gtr_x3_anarc_hardware03.tex.ps3
0xd55cce49 c:/gh4_2/data/models/car_instruments/guitar/gtr_x3_anarc_hardware03.skiv.ps3
0xc630561f c:/gh4_2/data/models/car_instruments/guitar/gtr_x3_anarc_hardware03.skin.ps3
0x563acad3 c:/gh4_2/data/models/car_instruments/guitar/gtr_x1_skull_hardware02.tvx.ps3
0x37d58b41 c:/gh4_2/data/models/car_instruments/guitar/gtr_x1_skull_hardware02.tex.ps3
0x7c1a4627 c:/gh4_2/data/models/car_instruments/guitar/gtr_x1_skull_hardware02.skiv.ps3
0x6f76de71 c:/gh4_2/data/models/car_instruments/guitar/gtr_x1_skull_hardware02.skin.ps3
0xb51d11d2 c:/gh4_2/data/models/car_instruments/guitar/prs/gtr_prs_c24_knob.tvx.ps3
0xd4f25040 c:/gh4_2/data/models/car_instruments/guitar/prs/gtr_prs_c24_knob.tex.ps3
0x0bfe516a c:/gh4_2/data/models/car_instruments/guitar/prs/gtr_prs_c24_knob.skiv.ps3
0x1892c93c c:/gh4_2/data/models/car_instruments/guitar/prs/gtr_prs_c24_knob.skin.ps3
0xcea5bb3d c:/gh4_2/data/models/car_instruments/guitar/prs/gtr_prs_250_knob_c24.tvx.ps3
0xaf4afaaf c:/gh4_2/data/models/car_instruments/guitar/prs/gtr_prs_250_knob_c24.tex.ps3
0x3b301629 c:/gh4_2/data/models/car_instruments/guitar/prs/gtr_prs_250_knob_c24.skiv.ps3
0x285c8e7f c:/gh4_2/data/models/car_instruments/guitar/prs/gtr_prs_250_knob_c24.skin.ps3
0x471e16b2 c:/gh4_2/data/models/car_instruments/guitar/prs/gtr_prs_c24_knob_250.tvx.ps3
0x26f15720 c:/gh4_2/data/models/car_instruments/guitar/prs/gtr_prs_c24_knob_250.tex.ps3
0x46be3335 c:/gh4_2/data/models/car_instruments/guitar/prs/gtr_prs_c24_knob_250.skiv.ps3
0x55d2ab63 c:/gh4_2/data/models/car_instruments/guitar/prs/gtr_prs_c24_knob_250.skin.ps3
0x3213b248 c:/gh4_2/data/models/car_instruments/guitar/prs/gtr_prs_250_knob.tvx.ps3
0x53fcf3da c:/gh4_2/data/models/car_instruments/guitar/prs/gtr_prs_250_knob.tex.ps3
0x1ba32593 c:/gh4_2/data/models/car_instruments/guitar/prs/gtr_prs_250_knob.skiv.ps3
0x08cfbdc5 c:/gh4_2/data/models/car_instruments/guitar/prs/gtr_prs_250_knob.skin.ps3
0x1a60c7e9 c:/gh4_2/data/models/car_instruments/guitar/schecter/gtr_sch_sc_knob.tvx.ps3
0x7b8f867b c:/gh4_2/data/models/car_instruments/guitar/schecter/gtr_sch_sc_knob.tex.ps3
0xba5ac598 c:/gh4_2/data/models/car_instruments/guitar/schecter/gtr_sch_sc_knob.skiv.ps3
0xa9365dce c:/gh4_2/data/models/car_instruments/guitar/schecter/gtr_sch_sc_knob.skin.ps3
0xe44fa36b c:/gh4_2/data/models/car_instruments/guitar/schecter/gtr_sch_sc_knob_u3.tvx.ps3
0x85a0e2f9 c:/gh4_2/data/models/car_instruments/guitar/schecter/gtr_sch_sc_knob_u3.tex.ps3
0xb91208f0 c:/gh4_2/data/models/car_instruments/guitar/schecter/gtr_sch_sc_knob_u3.skiv.ps3
0xaa7e90a6 c:/gh4_2/data/models/car_instruments/guitar/schecter/gtr_sch_sc_knob_u3.skin.ps3
0x74362a1c c:/gh4_2/data/models/car_instruments/guitar/schecter/gtr_sch_sc_knob_ds.tvx.ps3
0x15d96b8e c:/gh4_2/data/models/car_instruments/guitar/schecter/gtr_sch_sc_knob_ds.tex.ps3
0x77e395e6 c:/gh4_2/data/models/car_instruments/guitar/schecter/gtr_sch_sc_knob_ds.skiv.ps3
0x648f0db0 c:/gh4_2/data/models/car_instruments/guitar/schecter/gtr_sch_sc_knob_ds.skin.ps3
0x4bc18be2 c:/gh4_2/data/models/car_instruments/guitar/schecter/gtr_sch_u3_knob.tvx.ps3
0x2a2eca70 c:/gh4_2/data/models/car_instruments/guitar/schecter/gtr_sch_u3_knob.tex.ps3
0x2dd9bd5c c:/gh4_2/data/models/car_instruments/guitar/schecter/gtr_sch_u3_knob.skiv.ps3
0x3eb5250a c:/gh4_2/data/models/car_instruments/guitar/schecter/gtr_sch_u3_knob.skin.ps3
0xfb4df37a c:/gh4_2/data/models/car_instruments/guitar/schecter/gtr_sch_u3_knob_sc.tvx.ps3
0x9aa2b2e8 c:/gh4_2/data/models/car_instruments/guitar/schecter/gtr_sch_u3_knob_sc.tex.ps3
0xd3bd2a52 c:/gh4_2/data/models/car_instruments/guitar/schecter/gtr_sch_u3_knob_sc.skiv.ps3
0xc0d1b204 c:/gh4_2/data/models/car_instruments/guitar/schecter/gtr_sch_u3_knob_sc.skin.ps3
0x857e56db c:/gh4_2/data/models/car_instruments/guitar/schecter/gtr_sch_u3_knob_ds.tvx.ps3
0xe4911749 c:/gh4_2/data/models/car_instruments/guitar/schecter/gtr_sch_u3_knob_ds.tex.ps3
0x72128a89 c:/gh4_2/data/models/car_instruments/guitar/schecter/gtr_sch_u3_knob_ds.skiv.ps3
0x617e12df c:/gh4_2/data/models/car_instruments/guitar/schecter/gtr_sch_u3_knob_ds.skin.ps3
0xba039749 c:/gh4_2/data/models/car_instruments/guitar/schecter/gtr_sch_ds_knob.tvx.ps3
0xdbecd6db c:/gh4_2/data/models/car_instruments/guitar/schecter/gtr_sch_ds_knob.tex.ps3
0x6c2c0520 c:/gh4_2/data/models/car_instruments/guitar/schecter/gtr_sch_ds_knob.skiv.ps3
0x7f409d76 c:/gh4_2/data/models/car_instruments/guitar/schecter/gtr_sch_ds_knob.skin.ps3
0xbd7dbfcb c:/gh4_2/data/models/car_instruments/guitar/schecter/gtr_sch_ds_knob_sc.tvx.ps3
0xdc92fe59 c:/gh4_2/data/models/car_instruments/guitar/schecter/gtr_sch_ds_knob_sc.tex.ps3
0x6f9d9904 c:/gh4_2/data/models/car_instruments/guitar/schecter/gtr_sch_ds_knob_sc.skiv.ps3
0x7cf10152 c:/gh4_2/data/models/car_instruments/guitar/schecter/gtr_sch_ds_knob_sc.skin.ps3
0x5337931d c:/gh4_2/data/models/car_instruments/guitar/schecter/gtr_sch_ds_knob_u3.tvx.ps3
0x32d8d28f c:/gh4_2/data/models/car_instruments/guitar/schecter/gtr_sch_ds_knob_u3.tex.ps3
0x00c3a4c9 c:/gh4_2/data/models/car_instruments/guitar/schecter/gtr_sch_ds_knob_u3.skiv.ps3
0x13af3c9f c:/gh4_2/data/models/car_instruments/guitar/schecter/gtr_sch_ds_knob_u3.skin.ps3
0x53750533 c:/gh4_2/data/models/car_instruments/guitar/gtr_knobs_style_01a.tvx.ps3
0x329a44a1 c:/gh4_2/data/models/car_instruments/guitar/gtr_knobs_style_01a.tex.ps3
0xdc15eb90 c:/gh4_2/data/models/car_instruments/guitar/gtr_knobs_style_01a.skiv.ps3
0xcf7973c6 c:/gh4_2/data/models/car_instruments/guitar/gtr_knobs_style_01a.skin.ps3
0x13348e3b c:/gh4_2/data/models/car_instruments/guitar/gtr1_knob_type2_04.tvx.ps3
0x72dbcfa9 c:/gh4_2/data/models/car_instruments/guitar/gtr1_knob_type2_04.tex.ps3
0xd28e2229 c:/gh4_2/data/models/car_instruments/guitar/gtr1_knob_type2_04.skiv.ps3
0xc1e2ba7f c:/gh4_2/data/models/car_instruments/guitar/gtr1_knob_type2_04.skin.ps3
0xdf9e8ea5 c:/gh4_2/data/models/car_instruments/guitar/gtr1_knob_type3_04.tvx.ps3
0xbe71cf37 c:/gh4_2/data/models/car_instruments/guitar/gtr1_knob_type3_04.tex.ps3
0xc5f5366a c:/gh4_2/data/models/car_instruments/guitar/gtr1_knob_type3_04.skiv.ps3
0xd699ae3c c:/gh4_2/data/models/car_instruments/guitar/gtr1_knob_type3_04.skin.ps3
0xd55b87bc c:/gh4_2/data/models/car_instruments/guitar/gtr1_knob_type4_04.tvx.ps3
0xb4b4c62e c:/gh4_2/data/models/car_instruments/guitar/gtr1_knob_type4_04.tex.ps3
0xa1945ba3 c:/gh4_2/data/models/car_instruments/guitar/gtr1_knob_type4_04.skiv.ps3
0xb2f8c3f5 c:/gh4_2/data/models/car_instruments/guitar/gtr1_knob_type4_04.skin.ps3
0x19f18722 c:/gh4_2/data/models/car_instruments/guitar/gtr1_knob_type5_04.tvx.ps3
0x781ec6b0 c:/gh4_2/data/models/car_instruments/guitar/gtr1_knob_type5_04.tex.ps3
0xb6ef4fe0 c:/gh4_2/data/models/car_instruments/guitar/gtr1_knob_type5_04.skiv.ps3
0xa583d7b6 c:/gh4_2/data/models/car_instruments/guitar/gtr1_knob_type5_04.skin.ps3
0x977e80c1 c:/gh4_2/data/models/car_instruments/guitar/gtr1_knob_type6_04.tvx.ps3
0xf691c153 c:/gh4_2/data/models/car_instruments/guitar/gtr1_knob_type6_04.tex.ps3
0x8f627325 c:/gh4_2/data/models/car_instruments/guitar/gtr1_knob_type6_04.skiv.ps3
0x9c0eeb73 c:/gh4_2/data/models/car_instruments/guitar/gtr1_knob_type6_04.skin.ps3
0x5bd4805f c:/gh4_2/data/models/car_instruments/guitar/gtr1_knob_type7_04.tvx.ps3
0x3a3bc1cd c:/gh4_2/data/models/car_instruments/guitar/gtr1_knob_type7_04.tex.ps3
0x98196766 c:/gh4_2/data/models/car_instruments/guitar/gtr1_knob_type7_04.skiv.ps3
0x8b75ff30 c:/gh4_2/data/models/car_instruments/guitar/gtr1_knob_type7_04.skin.ps3
0x82f492f3 c:/gh4_2/data/models/car_instruments/guitar/gtr1_knob_type8_04.tvx.ps3
0xe31bd361 c:/gh4_2/data/models/car_instruments/guitar/gtr1_knob_type8_04.tex.ps3
0x47a0a8b7 c:/gh4_2/data/models/car_instruments/guitar/gtr1_knob_type8_04.skiv.ps3
0x54cc30e1 c:/gh4_2/data/models/car_instruments/guitar/gtr1_knob_type8_04.skin.ps3
0x4e5e926d c:/gh4_2/data/models/car_instruments/guitar/gtr1_knob_type9_04.tvx.ps3
0x2fb1d3ff c:/gh4_2/data/models/car_instruments/guitar/gtr1_knob_type9_04.tex.ps3
0x50dbbcf4 c:/gh4_2/data/models/car_instruments/guitar/gtr1_knob_type9_04.skiv.ps3
0x43b724a2 c:/gh4_2/data/models/car_instruments/guitar/gtr1_knob_type9_04.skin.ps3
0x2a084d69 c:/gh4_2/data/models/car_instruments/guitar/gtr1_knob_type10_04.tvx.ps3
0x4be70cfb c:/gh4_2/data/models/car_instruments/guitar/gtr1_knob_type10_04.tex.ps3
0x57d22e32 c:/gh4_2/data/models/car_instruments/guitar/gtr1_knob_type10_04.skiv.ps3
0x44beb664 c:/gh4_2/data/models/car_instruments/guitar/gtr1_knob_type10_04.skin.ps3
0xd5e1779d c:/gh4_2/data/models/car_instruments/guitar/gtr_knobs_style_02a.tvx.ps3
0xb40e360f c:/gh4_2/data/models/car_instruments/guitar/gtr_knobs_style_02a.tex.ps3
0xedfdf10d c:/gh4_2/data/models/car_instruments/guitar/gtr_knobs_style_02a.skiv.ps3
0xfe91695b c:/gh4_2/data/models/car_instruments/guitar/gtr_knobs_style_02a.skin.ps3
0xb0620892 c:/gh4_2/data/models/car_instruments/guitar/gtr2_knob_type2_04.tvx.ps3
0xd18d4900 c:/gh4_2/data/models/car_instruments/guitar/gtr2_knob_type2_04.tex.ps3
0x7d276fe3 c:/gh4_2/data/models/car_instruments/guitar/gtr2_knob_type2_04.skiv.ps3
0x6e4bf7b5 c:/gh4_2/data/models/car_instruments/guitar/gtr2_knob_type2_04.skin.ps3
0x7cc8080c c:/gh4_2/data/models/car_instruments/guitar/gtr2_knob_type3_04.tvx.ps3
0x1d27499e c:/gh4_2/data/models/car_instruments/guitar/gtr2_knob_type3_04.tex.ps3
0x6a5c7ba0 c:/gh4_2/data/models/car_instruments/guitar/gtr2_knob_type3_04.skiv.ps3
0x7930e3f6 c:/gh4_2/data/models/car_instruments/guitar/gtr2_knob_type3_04.skin.ps3
0x760d0115 c:/gh4_2/data/models/car_instruments/guitar/gtr2_knob_type4_04.tvx.ps3
0x17e24087 c:/gh4_2/data/models/car_instruments/guitar/gtr2_knob_type4_04.tex.ps3
0x0e3d1669 c:/gh4_2/data/models/car_instruments/guitar/gtr2_knob_type4_04.skiv.ps3
0x1d518e3f c:/gh4_2/data/models/car_instruments/guitar/gtr2_knob_type4_04.skin.ps3
