0xee89ca74 scripts\guitar\guitar_budgets.qb
0x7933d199 z_recordstore_gfx_NodeArray
0x202e51c3 Z_Recordstore_GFX_FX_Glow_04
0xbda9822f Z_Recordstore_GFX_RecordStore_LightSparks01
0x1074a25b Z_Recordstore_GFX_FX_Smoke_01
0x6ebf52a8 Z_Recordstore_GFX_LoadAllParticleTextures
0xcbe412b9 Z_Recordstore_GFX_FX_Party_GoodParticles_01
0x52ed4303 Z_Recordstore_GFX_FX_Party_GoodParticles_02
0x81643366 Z_Recordstore_GFX_FX_Party_LightSparks04
0xfe7ac377 Z_Recordstore_GFX_FX_Smoke_03
0x73bc9388 z_recordstore_gfx_NodeArray_SortedIndices
0x25ea7395 Z_Recordstore_GFX_FX_Party_GoodParticles_03
0xf66303f0 Z_Recordstore_GFX_FX_Party_LightSparks05
0xbe4ac460 Z_Recordstore_GFX_FX_Glow_03
0x5044a54c Z_Recordstore_GFX_FX_Glow_01
0x82ca3638 Z_Recordstore_GFX_TRG_TeslaNode_8
0x17196642 Z_Recordstore_GFX_FX_Smoke_05
0x68079653 Z_Recordstore_GFX_FX_Party_LightSparks02
0x72c496aa Z_Recordstore_GFX_FX_StageGlows_Generic_01
0xf5cd06ae Z_Recordstore_GFX_TRG_TeslaNode_9
0x1f00a6c5 Z_Recordstore_GFX_FX_Party_LightSparks03
0x601e56d4 Z_Recordstore_GFX_FX_Smoke_04
0xb827b813 Z_Recordstore_GFX_FX_TopDust_02
0xcf208885 Z_Recordstore_GFX_FX_TopDust_03
0xdf9bf94d Z_Recordstore_GFX_TRG_TeslaNode_10
0x6115895b z_recordstore_gfx_NodeArray_SortedNames
0x212ee9a9 Z_Recordstore_GFX_FX_TopDust_01
0xf2d039ef Z_Recordstore_GFX_FX_Dust_01
0x8b7c7a13 Z_Recordstore_GFX_TRG_TeslaNode_4
0xfc7b4a85 Z_Recordstore_GFX_TRG_TeslaNode_5
0x65721b3f Z_Recordstore_GFX_TRG_TeslaNode_6
0x12752ba9 Z_Recordstore_GFX_TRG_TeslaNode_7
0x51441d26 Z_Recordstore_GFX_FX_TopDust_04
0x26432db0 Z_Recordstore_GFX_FX_TopDust_05
0xfb168e9c Z_Recordstore_GFX_TRG_TeslaNode_1
0x621fdf26 Z_Recordstore_GFX_TRG_TeslaNode_2
0x1518efb0 Z_Recordstore_GFX_TRG_TeslaNode_3
0x79c5393a zones\z_recordstore\z_recordstore_lfx.qb
0xad1544c3 GO_LightHousing02_Small01
0x02aa68c1 z_recordstore_lfx_NodeArray_SortedIndices
0x1fa9a9e1 Z_Recordstore_LFX_LoadAllParticleTextures
0x78f3acbf z_recordstore_lfx_NodeArray_SortedNames
0x9efa6e3a z_recordstore_lfx_NodeArray
0x8b458974 zones\z_recordstore\z_recordstore_sfx.qb
0xe530e171 z_recordstore_sfx_Close_Crowd
0x4c895398 z_recordstore_sfx_NodeArray_SortedIndices
0xc2bfe4ce z_recordstore_sfx_NodeArray_SortedNames
0x721a66ed z_recordstore_sfx_Crowd_Front_Right
0x1a91aac4 z_recordstore_sfx_Crowd_Middle_Right
0xc00debc5 z_recordstore_sfx_Crowd_Back_Left
0xa9c7dc74 z_recordstore_sfx_Crowd_Front_Left
0x278bfc78 z_recordstore_sfx_Close_CrowdScript
0xffb80da6 z_recordstore_sfx_Crowd_Middle_Left
0x0d8d1dd5 z_recordstore_sfx_NodeArray
0xce152fc0 z_recordstore_sfx_Crowd_Back_Right
0xaf2e77ec c:/gh4/data/anims/venues/recordstore/gh_encore_bandart_default.ska.xen
0xa0ba551b c:/gh4/data/anims/venues/recordstore/gh_encore_record_default.ska.xen
0x67f5afe7 c:/gh4/data/anims/venues/recordstore/gh_bassist_intro.ska.xen
0xd6265a43 c:/gh4/data/zones/z_recordstore/z_recordstore.pfx.xen
0x5dc3a50e c:/gh4/data/zones/z_recordstore/z_recordstore.scn.xen
0xfbd81f2a c:/gh4/data/zones/z_recordstore/z_recordstore.hkc.xen
0xff021e4c c:/gh4/data/zones/z_recordstore/z_recordstore_gfx.pfx.xen
0xd326e553 c:/gh4/data/zones/z_recordstore/z_recordstore_gfx.tex.xen
0x74e7e101 c:/gh4/data/zones/z_recordstore/z_recordstore_gfx.scn.xen
0xd2fc5b25 c:/gh4/data/zones/z_recordstore/z_recordstore_gfx.hkc.xen
0xfd054ab6 c:/gh4/data/zones/z_recordstore/z_recordstore_lfx.pfx.xen
0xd121b1a9 c:/gh4/data/zones/z_recordstore/z_recordstore_lfx.tex.xen
0x76e0b5fb c:/gh4/data/zones/z_recordstore/z_recordstore_lfx.scn.xen
0xd0fb0fdf c:/gh4/data/zones/z_recordstore/z_recordstore_lfx.hkc.xen
0x6c93a691 c:/gh4/data/zones/z_recordstore/z_recordstore_sfx.pfx.xen
0x40b75d8e c:/gh4/data/zones/z_recordstore/z_recordstore_sfx.tex.xen
0xe77659dc c:/gh4/data/zones/z_recordstore/z_recordstore_sfx.scn.xen
0x416de3f8 c:/gh4/data/zones/z_recordstore/z_recordstore_sfx.hkc.xen
0x70268967 c:/gh4/data/models/venues/recordstore/encore_bandart_skin.skin.xen
0x649f45aa c:/gh4/data/models/venues/recordstore/encore_record_skin.skin.xen
0x1139f4f7 zones\z_metalfest\z_metalfest_scripts.qb
0xccbe4018 Z_Metalfest_encore_tentacle07
0x3146601c Z_Metalfest_Pyro_Combo_All
0xc1856064 Z_Metalfest_Pyro_SparkleRocketBurstsL06
0x66edd066 GH_Ozzy_Intro
0xbbb9708e Z_Metalfest_encore_tentacle06
0x72ec20d9 Z_Metalfest_GFX_FX_GodrayObject_02
0x22b02134 Z_Metalfest_encore_tentacle05
0x2f8b0148 Z_Metalfest_Pyro_SparkleRocketBurstsL04
0xebe57163 Z_Metalfest_GFX_FX_GodrayObject_01
0x03036166 Z_Metalfest_Pyro_Combo_Back01
0x7adaa189 Ozzy_Intro_Without_Player_Vocalist_Clip
0x55b711a2 Z_Metalfest_encore_tentacle04
0xeb1291b9 z_metalfest_Intro_Ozzy_Bats
0xfd27d1ca Z_Metalfest_G_JG_TrapDoorStage
0x588c31de Z_Metalfest_Pyro_SparkleRocketBurstsL05
0xe138d204 z_metalfest_TRG_Grab01
0xf6667243 Z_Metalfest_Pyro_WideSparks03
0x816142d5 Z_Metalfest_Pyro_WideSparks02
0x7748f306 Z_Metalfest_Pyro_FSC05
0xcabc2348 z_metalfest_startup
0x1868136f Z_Metalfest_Pyro_WideSparks01
0x60140371 z_metalfest_Encore_Createtentacle
0x004fc390 Z_Metalfest_Pyro_FSC04
0x783183be z_metalfest_TRG_Grab02
0x0a6443cf Prelude03
0x24e123df z_metalfest_TRG_Encore_Tentacle
0xcbd38401 Z_Metalfest_encore_tentacle03
0xad46d449 Ped_Grab01
0xd69f5462 z_metalfest_Encore_TransitionEnd
0x3cc6d46c Z_Metalfest_encore_tentacle11
0xa689846e Z_Metalfest_RotateHousings_Tension01
0xc6e8a47d Z_Metalfest_Pyro_SparkleRocketBurstsL02
0x4cbb148c Z_Metalfest_bigfire1
0xbcd4b497 Z_Metalfest_encore_tentacle02
0xed30d4e6 Ven_Metalfest_Camera_Encore
0xb1ef94eb Z_Metalfest_Pyro_SparkleRocketBurstsL03
0x07af04f6 z_metalfest_Pyro
0x4bc1e4fa Z_Metalfest_encore_tentacle10
0x25dde52d Z_Metalfest_encore_tentacle01
0xc6434581 z_metalfest_Intro_Ozzy_KillGodrays
0xb6f23586 Z_MetalFest_LFX_L_Moon_Direct01
0x70bb85a3 z_metalfest_Intro_Ozzy
0x5fe1f5c7 Z_Metalfest_Pyro_SparkleRocketBurstsL01
0xa5cf85d6 Z_Metalfest_encore_tentacle12
0x344f85f3 Ped_Grab02
0x34ad9603 Z_metalfest_Tentacle_Segment09
0x94519620 Z_Metalfest_Pyro_Moments_Front_2
0x9e2b5633 Z_Metalfest_Pyro_FSC03
0x9400d66c Prelude04
0xf0e34678 play_ozzy_intro_anims
0x6455f68b Z_Metalfest_Pyro_SparkleRocketBurstsR002
0x43aaa695 Z_metalfest_Tentacle_Segment08
0xe92c66a5 Z_Metalfest_Pyro_FSC02
0xe356a6b6 Z_Metalfest_Pyro_Moments_Front_3
0xa7d0a6f3 z_metalfest_Performance_Changed
0xf10b3712 Z_Metalfest_Intro_Ozzy_Transition
0x7025371f Z_Metalfest_Pyro_FSC01
0xfd5ca731 Z_Metalfest_Pyro_SparkleRocketBurstsR001
0x6bf5d75f Z_Metalfest_Pyro_Combo_Poor
0x0d58c79a Z_Metalfest_Pyro_Moments_Front_1
0x191bc79a Z_Metalfest_Pyro_Moments_Back_1
0x4d9a879d Z_Metalfest_Pyro_SparkleRocketBurstsL001
0x804a57a6 z_Metalfest_Pyro_SmokeExplosions_Pos
0x77a29805 z_metalfest_G_JG_Stage
0x73e4181b Z_Metalfest_Pyro_SparkleRocketBursts_MoveGhost_Right
0x88951866 z_metalfest_RestartEncore_TransitionSetup
0x6b1218b9 GH_Ozzy_Intro_Camera
0x3987291a Z_Metalfest_GFX_FX_OzzyBats_01
0x1faec92d OzzyIntro
0xd1d9197d z_MetalFest_Kill
0xfc648a02 Ozzy_Intro_With_Player_Vocalist_Clip
0xd0502a07 Z_Metalfest_Pyro_SparkleRocketBurstsR02
0x8d800a07 Z_Metalfest_Pyro_DrummerSparks03
0x3d1bda28 Z_metalfest_Tentacle_Segment05
0x2c19ca2c Z_Metalfest_Pyro_Fountains03
0x9d6cca37 z_Metalfest_Pyro_FountainsPos
0x6c867a5b Rising05
0xa7571a91 Z_Metalfest_Pyro_SparkleRocketBurstsR03
0xfa873a91 Z_Metalfest_Pyro_DrummerSparks02
0x5b1efaba Z_Metalfest_Pyro_Fountains02
0x4a1ceabe Z_metalfest_Tentacle_Segment04
0xc217ab00 Z_Metalfest_Pyro_Fountains01
0xd315bb04 Z_metalfest_Tentacle_Segment07
0x638e6b2b Z_Metalfest_Pyro_DrummerSparks01
0xa91c2b62 z_metalfest_Encore_Transition
0x43968b6d Ven_Metalfest_Intro
0x6ef96b8c GH_Encore_Tentacle_Intro
0xa4128b92 Z_metalfest_Tentacle_Segment06
0x7e4d1b95 Z_Metalfest_GFX_FX_GhostRocket_PATH_02_KNOT_0
0x49597bbd Z_Metalfest_Pyro_SparkleRocketBurstsR01
0xf58f2be1 Rising06
0x25f74c30 z_Metalfest_Encore_SetSnapshot
0x8cc82c35 Z_Metalfest_Pyro_SparkleRocketBursts_MoveGhost_Left
0x77ce5c37 Z_Metalfest_Pyro_Moments_Top_1
0x6d923c53 z_metalfest_Intro_Transition
0xf0c21c76 Z_Metalfest_GFX_FX_GhostRocket_PATH_01_KNOT_0
0x648c5c79 Z_Metalfest_Pyro_MidSparks01
0xed712c7f Z_Metalfest_encore_tentaclehead01
0x0b836c99 Z_metalfest_Tentacle_Support01
0xa554eca0 z_Metalfest_Pyro_MidSparks_Pos
0x6465acdb Z_Metalfest_GFX_FX_GhostRocket_01
0x2b066d1f Z_Metalfest_encore_tentacle09
0x52ef0d28 Z_Metalfest_Pyro_Combo_Good
0x2062ad3a z_Metalfest_GFX_TRG_LH_Arch_Front_L_05
0xfd6cfd61 Z_Metalfest_GFX_FX_GhostRocket_02
0x604e7d64 z_metalfest_lightshow_mapping
0x5c015d89 Z_Metalfest_encore_tentacle08
0xeec70d8d Z_Metalfest_Pyro_Moments_Top_2
0xed139d8f z_metalfest_Setup
0x90a48d96 z_Metalfest_GFX_TRG_LH_Arch_Front_R_05
0x247afdb4 Z_Metalfest_Pyro_Moments_Mid_1
0xfd850dc3 Z_Metalfest_Pyro_MidSparks02
0x74787dc5 Z_Metalfest_encore_tentaclehead02
0x07504e00 z_MetalFest_CreateEncore
0xd73dee1e Z_Metalfest_Pyro_SparkleRocketBurstsR06
0x27b3ae2a Z_Metalfest_GFX_FX_OzzySmoke_01
0x3a761e31 Z_metalfest_Tentacle_Segment01
0x30dcce50 z_metalfest_TRG_Geo_Camera_Performance_SING01
0x6e437e66 z_metalfest_GFX_FX_Castle_Dragon
0xba647eca Z_metalfest_Tentacle_Segment12
0xee8b1efc OzzyBatsWind
0xdbf4ef0d Z_metalfest_Tentacle_Support
0xc57a6f19 Z_Metalfest_Pyro_Fountains05
0xd4787f1d Z_metalfest_Tentacle_Segment03
0x39338f32 Z_Metalfest_Pyro_SparkleRocketBurstsR04
0x76553f3b Z_Metalfest_Pyro_Combo_Medium
0x236d2f70 Z_metalfest_Tentacle_Segment11
0xa37f4f8b Z_metalfest_Tentacle_Segment02
0xb27d5f8f Z_Metalfest_Pyro_Fountains04
0x4e34bfa4 Z_Metalfest_Pyro_SparkleRocketBurstsR05
0x546a1fe6 Z_metalfest_Tentacle_Segment10
0x1879bfea EngineWind
0x6e22c079 zones\z_metalfest\z_metalfest_sfx_scripts.qb
0xe5d5b123 z_metalfest_sfx_Get_Venue_Size
0x7496dcef z_metalfest_LoadSounds
0x9f92ad93 zones\z_metalfest\z_metalfest_cameras.qb
0x0c41304f z_metalfest_cameras_no_band
0x9274f0e4 z_metalfest_cameras_headtohead
0x44e98101 z_metalfest_cameras_lose
0x4fb16115 z_metalfest_cameras_guitarist
0x5a79f11f z_metalfest_cameras_player_closeup_2p
0x611c2148 z_metalfest_cameras_solo
0x3c8b1180 Ozzy_Intro
0x6f4de1a0 z_metalfest_career_guitar_magazine_cameras
0x433dc1ac z_metalfest_cameras_moments
0x905441c7 z_metalfest_career_band_magazine_cameras
0x54d5f25f z_metalfest_cameras_jam_mode
0xceaae26f z_metalfest_cameras_fastintro
0x1958a26f z_metalfest_cameras_preboss
0xe494e28c z_metalfest_cameras_encore
0x471ba2d5 Z_Metalfest_Cameras_Intro_Ozzy
0x50e24363 z_metalfest_cameras_boss
0xf1b7e474 z_metalfest_cameras_bassist
0x456d54d4 z_metalfest_cameras
0xc883f5c7 z_metalfest_cameras_win
0x9f2c36d4 z_metalfest_cameras_preencore
0xf912572e z_metalfest_cameras_singer
0x9a7697bb z_metalfest_cameras_boss_closeup_2p
0x6dcb87f7 z_metalfest_cameras_closeups
0x37be785f z_metalfest_cameras_loading
0xab0369a0 z_metalfest_cameras_single
0x68b01a25 z_metalfest_career_drum_magazine_cameras
0x498dbb89 z_metalfest_cameras_spotlight
0xdce14bb4 z_MetalFest_TRG_Geo_Camera_Encore
0xd9375c2d Z_metalfest_cameras_zoom
0xda51cc49 z_metalfest_cameras_drummer
0x7bb0bc8e z_metalfest_career_bass_magazine_cameras
0x19ab7d16 z_metalfest_career_vocals_magazine_cameras
0x18779e25 z_metalfest_cameras_audience
0x2cb57f08 z_metalfest_cameras_special
0xdadedfd8 z_metalfest_cameras_intro
0x9dabb84c zones\z_metalfest\z_metalfest_snp.qb
0xc89e9035 Z_Metalfest_LFX_TRG_LH_Back_C_06
0xbf99a0a3 Z_Metalfest_LFX_TRG_LH_Back_C_07
0x583680ea Z_Metalfest_LFX_TRG_LH_Band_Bassist_HotSpot_01
0x2690f119 Z_Metalfest_LFX_TRG_LH_Back_C_04
0xb1b6414c Z_Metalfest_LFX_L_Band_Up_Spot02_Ozzy
0x7ef3e14f Z_Metalfest_LFX_TRG_LH_Back_L_04
0x5197c18f Z_Metalfest_LFX_TRG_LH_Back_C_05
0xce35c1e3 Z_Metalfest_LFX_TRG_LH_Back_R_04
0xabe2a20f Z_Metalfest_LFX_TRG_LH_HotSpot_01
0x27a4623f Z_Metalfest_LFX_L_Band_Drummer_Spot01
0xd211d251 Z_Metalfest_LFX_L_Stage_Front_Spot02
0xa516e2c7 Z_Metalfest_LFX_L_Stage_Front_Spot03
0x7c7482fd Z_Metalfest_LFX_TRG_LH_Circle_01
0xe57dd347 Z_Metalfest_LFX_TRG_LH_Circle_02
0x2709b353 Z_Metalfest_snapshot_names
0xbead3385 Z_Metalfest_LFX_L_Band_Drummer_Spot02
0x297cb39f Z_Metalfest_LFX_TRG_LH_Band_Vocalist_HotSpot_01
0x0a7243b4 Z_Metalfest_LFX_TRG_LH_Band_Drummer_HotSpot_01
0x32ebf3b5 Z_Metalfest_LFX_TRG_LH_HotSpot_02
0x303cd3c3 Z_Metalfest_LFX_L_Ambient01
0x927ae3d1 Z_Metalfest_LFX_TRG_LH_Circle_03
0x4b1883eb Z_Metalfest_LFX_L_Stage_Front_Spot01
0xcff3542c Z_Metalfest_LFX_TRG_LH_Back_C_02
0xc2f5b435 Z_Metalfest_LFX_L_Band_Arch_Omni01
0x2ffb643c Z_Metalfest_LFX_L_Moon_Direct02
0x50515440 Z_Metalfest_LFX_TRG_LH_Back_R_03
0x38e60441 Z_Metalfest_LFX_TRG_LH_Back_C_10
0x9790447a Z_Metalfest_LFX_TRG_LH_Back_L_02
0xb8f464ba Z_Metalfest_LFX_TRG_LH_Back_C_03
0xedb194ce Z_Metalfest_LFX_L_Band_Up_Spot01
0x275664d6 Z_Metalfest_LFX_TRG_LH_Back_R_02
0x4fe134d7 Z_Metalfest_LFX_TRG_LH_Back_C_11
0xe09774ec Z_Metalfest_LFX_TRG_LH_Back_L_03
0xbe5f356c Z_Metalfest_LFX_TRG_LH_Back_R_01
0x5bfce58f Z_Metalfest_LFX_L_Band_Arch_Omni02
0x56fa0596 Z_Metalfest_LFX_TRG_LH_Back_C_01
0x0e9915c0 Z_Metalfest_LFX_TRG_LH_Back_L_01
0x0c1e7672 Z_Metalfest_LFX_TRG_LH_Circle_04
0xc0b35678 Z_Metalfest_LFX_TRG_LH_Band_Back_02
0x547ee6a5 Z_Metalfest_LFX_L_Stage_Arch_Omni01
0x31e216c6 Z_Metalfest_LFX_L_Bassist_Direct
0x7b1946e4 Z_Metalfest_LFX_TRG_LH_Circle_05
0xb7b466ee Z_Metalfest_LFX_TRG_LH_Band_Back_03
0xcd77b71f Z_Metalfest_LFX_L_Stage_Arch_Omni02
0xe210175e Z_Metalfest_LFX_TRG_LH_Circle_06
0x59ba07c2 Z_Metalfest_LFX_TRG_LH_Band_Back_01
0x385337ee Z_Metalfest_LFX_L_Vocalist_Direct
0x2e5c3807 Z_Metalfest_LFX_L_Guitarist_Direct
0x69ac0833 Z_Metalfest_LFX_L_Speaker_Spot02
0x6e7fc84b Z_Metalfest_LFX_TRG_LH_Arch_Front_L_03
0x6d16d86c Z_Metalfest_LFX_TRG_LH_Arch_R_06
0xa9bed871 Z_Metalfest_LFX_TRG_LH_Arch_Front_R_02
0x411be88b Z_Metalfest_LFX_TRG_LH_Arch_Front_C_02
0xf95c5892 Z_Metalfest_LFX_L_Crowd_Ambient01
0xddd0f8c0 Z_Metalfest_LFX_TRG_LH_Arch_L_06
0x1978f8dd Z_Metalfest_LFX_TRG_LH_Arch_Front_L_02
0xdeb9e8e7 Z_Metalfest_LFX_TRG_LH_Arch_Front_R_03
0xd812b931 Z_Metalfest_LFX_TRG_LH_Arch_Front_C_01
0xbf02d940 Z_Metalfest_snapshots
0x8318b940 Z_Metalfest_LFX_TRG_LH_Arch_R_04
0x8071a967 Z_Metalfest_LFX_TRG_LH_Arch_Front_L_01
0x44d9a97a Z_Metalfest_LFX_TRG_LH_Arch_L_05
0xf0a55989 Z_Metalfest_LFX_L_Speaker_Spot01
0x592729a9 Z_Metalfest_LFX_L_Band_Back_Spot01
0x806639b1 Z_Metalfest_LFX_L_Band_Ambient01
0x30b789cb Z_Metalfest_LFX_TRG_LH_Arch_Front_R_01
0xf41f89d6 Z_Metalfest_LFX_TRG_LH_Arch_R_05
0x33de99ec Z_Metalfest_LFX_TRG_LH_Arch_L_04
0xad214a15 Z_Metalfest_LFX_L_SoundBoard_Omni01
0x9c5bfa29 Z_Metalfest_node_prefix
0x3b155aa8 Z_Metalfest_LFX_L_Periph_Stage01
0x48c6fbad Z_Metalfest_LFX_L_Crowd_Direct01
0xbb819bfd Z_Metalfest_LFX_L_Band_Front_Spot01
0xad064c48 Z_Metalfest_LFX_TRG_LH_SoundBoard_Spot03
0xadba0c4f Z_Metalfest_LFX_TRG_LH_Arch_L_03
0xaed31c68 Z_Metalfest_LFX_TRG_LH_Arch_Front_R_06
0x6a7b1c75 Z_Metalfest_LFX_TRG_LH_Arch_R_02
0x45668c98 Z_Metalfest_LFX_L_Stage_Arch_Screen_Omni01
0xae1f7ca4 Z_Metalfest_LFX_L_Band_Direct01
0x1e153cc4 Z_Metalfest_LFX_TRG_LH_Arch_Front_L_06
0xf45bdccc Z_Metalfest_LFX_L_Sign_Spot02
0xdabd3cd9 Z_Metalfest_LFX_TRG_LH_Arch_L_02
0xda017cde Z_Metalfest_LFX_TRG_LH_SoundBoard_Spot02
0x1d7c2ce3 Z_Metalfest_LFX_TRG_LH_Arch_R_03
0x37162d1e Z_Metalfest_LFX_L_Band_Direct02
0x2f26bd32 Z_Metalfest_LFX_TRG_LH_Back_C_08
0x40dd7d44 Z_Metalfest_LFX_TRG_LH_Arch_Front_R_04
0x43b46d63 Z_Metalfest_LFX_TRG_LH_Arch_L_01
0x43082d64 Z_Metalfest_LFX_TRG_LH_SoundBoard_Spot01
0x6d528d76 Z_Metalfest_LFX_L_Sign_Spot01
0x871c6d7e Z_Metalfest_LFX_TRG_LH_Arch_Front_L_05
0x58218da4 Z_Metalfest_LFX_TRG_LH_Back_C_09
0x8f8abdac Z_Metalfest_LFX_L_Stage_Back_Omni01
0xf3724dcf Z_Metalfest_LFX_TRG_LH_Arch_R_01
0x37da4dd2 Z_Metalfest_LFX_TRG_LH_Arch_Front_R_05
0xf01b5de8 Z_Metalfest_LFX_TRG_LH_Arch_Front_L_04
0x3aa86e0c Z_Metalfest_LFX_TRG_LH_Eyes_02
0x298acea6 Z_Metalfest_LFX_L_Speaker_Omni02
0xb0839f1c Z_Metalfest_LFX_L_Speaker_Omni01
0xc30e4f4f Z_Metalfest_LFX_L_Drummer_Direct
0xa3a13fb6 Z_Metalfest_LFX_TRG_LH_Eyes_01
0x26641ffe Z_Metalfest_LFX_TRG_LH_Band_Guitarist_HotSpot_01
0xd5e8c8d6 ui\uidesc_celeb_intro_ozzy.qb
0xc28472bd celeb_patch_osbourne
0x8bea82ed osbourne_icon
0x4717b3da uidesc_celeb_intro_ozzy
0xb05dd530 osbourne_name
0x0236cb79 uidesc_celeb_intro_ozzy_nxgui
0xe65caf73 osbourne_banner
0x6da6ea55 zones\z_metalfest\z_metalfest.qb
0xf6d04005 Z_metalfest_G_JG_CrowdSigns07
0x1eebc010 Z_metalfest_G_JG_SpeakerBank17
0x6d048014 Z_metalfest_G_JG_SpeakerCone42
0xe00be025 Z_metalfest_G_JG_SpeakerCone04
0x8de01025 Z_metalfest_G_JG_SpeakerCone22Script
0xb9e14030 Z_metalfest_TRG_Waypoint_Drummer_Start
0xe7c27036 Z_metalfest_G_JG_OctoHead
0xb1999038 Z_metalfest_G_JG_Tentacle02
0x717ad041 Z_metalfest_TRG_Geo_Camera_Performance_BASS01
0x171eb048 Z_metalfest_G_JG_SpeakerCone16
0x2e526067 Z_metalfest_Tentacle_Segment05Script
0x17358074 Z_metalfest_TRG_Geo_Camera_Performance_GUIT02
0x9a11d079 Z_metalfest_G_JG_SpeakerCone50
0xe9fe907d Z_metalfest_G_JG_SpeakerBank05
0x1a03b082 Z_metalfest_G_JG_SpeakerCone43
0xacc54082 Z_metalfest_G_JG_OctoArms
0x69ecf086 Z_metalfest_G_JG_SpeakerBank16
0x81d77093 Z_metalfest_G_JG_CrowdSigns06
0x970cd0b3 Z_metalfest_G_JG_SpeakerCone05
0x414a10bb Z_metalfest_G_JG_SpeakerCone32Script
0xba2e60c6 Z_metalfest_G_JG_Monitors
0xa1fe70ce Z_metalfest_G_JG_OzzfestName
0x742af0cf Z_metalfest_G_JG_Screen_silhouette
0x601980de Z_metalfest_G_JG_SpeakerCone17
0x9ef9a0eb Z_metalfest_G_JG_SpeakerBank04
0x0e058109 Z_metalfest_G_JG_SpeakerCone06
0x1a7f010c Z_metalfest_G_JG_SpeakerCone20Script
0x830ae138 Z_metalfest_G_JG_SpeakerCone40
0xf0e5a13c Z_metalfest_G_JG_SpeakerBank15
0xe3dea141 Z_metalfest_G_JG_FogMachines
0xb9cd714e Z_metalfest_Tentacle_Segment07Script
0x07f0f151 Z_metalfest_G_JG_SpeakerBank07
0xf910d164 Z_metalfest_G_JG_SpeakerCone14
0xcea64188 Z_metalfest_G_JG_OctoScreen
0xd6d50192 Z_metalfest_G_JG_SpeakerCone30Script
0x7902b19f Z_metalfest_G_JG_SpeakerCone07
0x4f8501a7 Z_metalfest_Tentacle_Segment08Script
0x87e291aa Z_metalfest_G_JG_SpeakerBank14
0xf40dd1ae Z_metalfest_G_JG_SpeakerCone41
0x6fd911bf Z_metalfest_G_JG_CrowdSigns04
0x70f7c1c7 Z_metalfest_G_JG_SpeakerBank06
0x8e3cd1ce Z_metalfest_TRG_Geo_Camera_Performance_GUIT01
0x5934a1e4 Z_metalfest_G_JG_JumboScreen
0x8bec11ed z_metalfest_NodeArray_SortedIndices
0x8e17e1f2 Z_metalfest_G_JG_SpeakerCone15
0x099571fa Z_metalfest_TRG_Waypoint_Vocalist_Start
0xe87381fb Z_metalfest_TRG_Geo_Camera_Performance_BASS02
0xedf81216 Z_metalfest_G_JG_SpeakerCone43Script
0x9417522c Z_metalfest_G_JG_CrowdSigns06Script
0xa53ab231 Z_metalfest_G_JG_SpeakerCone25
0xe2067235 Z_metalfest_G_JG_PeriphStage01
0x59e7c242 Z_metalfest_G_JG_Trees01
0x522fe25c Z_metalfest_G_JG_SpeakerCone37
0xac152262 Z_metalfest_G_JG_SpeakerCone04Script
0xaccfc269 Z_metalfest_G_JG_SpeakerBank24
0xd23d82a7 Z_metalfest_G_JG_SpeakerCone24
0x2528d2ca Z_metalfest_G_JG_SpeakerCone36
0x3f9c72d9 Z_metalfest_G_JG_StageRiser
0x60bf22fc Z_metalfest_G_JG_SpeakerCone14Script
0xdbc8f2ff Z_metalfest_G_JG_SpeakerBank25
0x03884305 Z_metalfest_G_JG_CrowdSigns04Script
0x89e33311 Z_metalfest_G_JG_TrapDoorHole
0x4b34d31d Z_metalfest_G_JG_SpeakerCone27
0xb5d4f328 Z_metalfest_G_JG_SpeakerBank34
0x0168433c Z_metalfest_G_JG_SpeakerCone19Script
0x7a67033f Z_metalfest_G_JG_SpeakerCone41Script
0x42c1a345 Z_metalfest_G_JG_SpeakerBank26
0x3b8a334b Z_metalfest_G_JG_SpeakerCone06Script
0x49d7536c Z_metalfest_G_JG_StageTrapDoor
0xbc218370 Z_metalfest_G_JG_SpeakerCone35
0x369c638b Z_metalfest_G_JG_rearMonitors
0x3c33e38b Z_metalfest_G_JG_SpeakerCone26
0x7b0f238f Z_metalfest_G_JG_PeriphStage02
0xcdc243a2 Z_metalfest_G_JG_SpeakerCone09Script
0x149013af Z_metalfest_G_JG_Screen_Rising
0xc2d3c3be Z_metalfest_G_JG_SpeakerBank35
0x35c693d3 Z_metalfest_G_JG_SpeakerBank27
0xf72033d5 Z_metalfest_G_JG_SpeakerCone16Script
0xcb26b3e6 Z_metalfest_G_JG_SpeakerCone34
0x26c743fc Z_metalfest_G_JG_Screen_Climax
0x12b74407 Z_metalfest_G_JG_Screen_Flare
0x19860409 Z_metalfest_G_JG_SpeakerBank13
0x6a69440d Z_metalfest_G_JG_SpeakerCone46
0xf1bd841c Z_metalfest_G_JG_CrowdSigns03
0x79af3436 Z_metalfest_G_JG_SpeakerCone26Script
0x434d4441 Z_metalfest_G_JG_SpeakerCone39Script
0x10737451 Z_metalfest_G_JG_SpeakerCone12
0xee935464 Z_metalfest_G_JG_SpeakerBank01
0xda1d4474 Z_metalfest_Tentacle_Segment01Script
0x86bab48a Z_metalfest_G_JG_CrowdSigns02
0x1ca35492 Z_metalfest_NewBarrier
0x1d6e749b Z_metalfest_G_JG_SpeakerCone47
0x7cdd849e Z_metalfest_G_JG_JumboTron
